"","study.area","station","station.season","utm_x","utm_y","dst.waterbodies","dst_rivers","dst_streams","dst_settlement","dst_roads","roads1000m","roads500m","roads200m","dst.water","dst.human","rabbit.ts","lynx.ts","rodent.ts","TC1000","nTC1000","nV1000","EVI1000","sdEVI1000","TC500","nTC500","nV500","EVI500","sdEVI500","TC200","nTC200","nV200","EVI200","sdEVI200","rbbt.ha","rbbt.se","n.sites","rdt.ha","rdt.se","As.ha","As.se"
"59","GVNP","CT21","CT21a",-7.71895,37.66743,1.599301998,0.154608889,4.810386658,3.149630727,1.590264138,0,0,0,0.154608889,1.590264138,183.333333333333,0,0,6.08163265306122,75.5102040816327,18.4081632653061,16314285.7142857,1465019.78131575,6.28571428571429,73.8571428571429,19.8571428571429,16407142.8571429,1759932.14460902,6,74,20,17095000,1976894.66082541,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"60","GVNP","CT22","CT22a",-7.69628,37.67058,0.217125214,1.667397622,2.667622014,5.082367247,0.102905047,1806.542,934.006,307.414,0.217125214,0.102905047,170,0,0,3.20833333333333,76.875,19.9166666666667,13542500,1419810.65804124,2.69230769230769,77.2307692307692,20.0769230769231,12792307.6923077,1445194.80270013,3,78,19,13350000,1651970.41438399,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"61","GVNP","CT23","CT23a",-7.77305,37.6644,1.525812534,0.360385766,9.1777852,1.574175969,1.173650062,0,0,0,0.360385766,1.173650062,585.714285714286,0,7.14285714285714,3.6875,81.3125,15,14196458.3333333,3041199.69739585,4.25,77.5833333333333,18.1666666666667,14641666.6666667,2216085.01924001,5,77.5,17.5,16130000,1889280.2494895,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"62","GVNP","CT24","CT24a",-7.75302,37.66107,1.438750411,0.075348406,8.530373597,1.396629803,1.163478521,0,0,0,0.075348406,1.163478521,61.9047619047619,0,4.76190476190476,6.27659574468085,78.8297872340426,14.8936170212766,16299574.4680851,2757898.65585668,5.53846153846154,77.0769230769231,17.3846153846154,16589230.7692308,2666829.30655411,5,76.5,18.5,16365000,3054927.14497598,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"63","GVNP","CT25","CT25a",-7.72832,37.66197,2.803507713,0.41507354,6.017538953,2.742200097,2.513265125,0,0,0,0.41507354,2.513265125,226.666666666667,0,0,8.61224489795918,75.5102040816327,15.8775510204082,17587346.9387755,1852339.0132431,11.6666666666667,77.0833333333333,11.25,19042500,1668993.03496797,12.5,79,8.5,19165000,1599169.27218825,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"64","GVNP","CT26","CT26a",-7.70642,37.66047,1.395883445,0.253998695,4.250762015,4.745272594,1.471126855,0,0,0,0.253998695,1.471126855,460.869565217391,0,0,8.68085106382979,73.7659574468085,17.5531914893617,15742978.7234043,1313305.53327135,12.5,71.4166666666667,16.0833333333333,17255833.3333333,1516969.14591579,15,69.5,15.5,16530000,1440844.90066689,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"65","GVNP","CT27","CT27a",-7.68613,37.65975,0.436983396,1.390720675,3.378620042,3.454733077,0.543443306,2408.674,0,0,0.436983396,0.543443306,74.0740740740741,0,0,3.97916666666667,79.3333333333333,16.6875,14277708.3333333,1651876.4484008,4.09090909090909,81.3636363636364,14.5454545454545,15005454.5454545,1436680.84817197,5,83,12,16110000,1449809.85343289,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"66","GVNP","CT29","CT29a",-7.74615,37.66055,2.006906303,0.128152864,7.850533384,2.053956298,1.391815106,0,0,0,0.128152864,1.391815106,300,0,7.14285714285714,8.29166666666667,77.25,14.4583333333333,16925000,2747857.85017292,7.75,76.5833333333333,15.6666666666667,17670000,3165367.88058583,6,77.5,16.5,17655000,3057074.78645845,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"67","GVNP","CT30","CT30a",-7.7201,37.65143,2.101444553,0.786380552,6.021638963,4.230179808,1.809384498,0,0,0,0.786380552,1.809384498,66.6666666666667,0,0,4.31914893617021,77.6595744680851,18.0212765957447,13968297.8723404,1761674.68300707,4.18181818181818,73.3636363636364,22.4545454545455,13789090.9090909,1271572.04967013,5,73.5,21.5,14645000,1481288.38440655,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"68","GVNP","CT31","CT31a",-7.69637,37.65208,1.342422329,0.734079783,4.144836829,4.131100248,1.786970327,0,0,0,0.734079783,1.786970327,40.7407407407407,0,0,7.4375,75.3958333333333,17.1666666666667,16451666.6666667,942970.588393321,7.23076923076923,76.3846153846154,16.3846153846154,16620769.2307692,655811.638601698,5.5,77,17.5,16870000,999349.788612576,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"69","GVNP","CT32","CT32a",-7.67303,37.6512,0.270527758,1.175777281,2.476695463,1.714716917,0.44032433,1886.501,801.781,0,0.270527758,0.44032433,133.333333333333,0,0,7.14583333333333,77.0833333333333,15.7708333333333,16455000,1420124.77283463,4.07142857142857,77.2142857142857,18.7142857142857,14759285.7142857,1404061.44259448,4.5,78.5,17,16350000,1308634.25414098,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"70","GVNP","CT35","CT35a",-7.70188,37.64587,1.931731645,0.101739194,4.245331519,4.610247556,1.583843123,0,0,0,0.101739194,1.583843123,0,0,18.5185185185185,4.95744680851064,77.6382978723404,17.4042553191489,15010851.0638298,556293.099656753,5.75,76.25,18,15935833.3333333,967956.435225174,5,75.5,19.5,15165000,1186791.30899713,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"71","GVNP","CT40","CT40a",-7.77443,37.70527,1.758636713,1.753330573,7.987253863,0.956833366,0.286796133,3215.836,625.524,0,1.753330573,0.286796133,457.575757575758,0,0,4.18367346938776,84.8163265306122,11,14672857.1428571,5115097.0780085,4.75,84,11.25,15079166.6666667,4858283.53279539,5,87,8,17240000,4165990.27843321,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"72","GVNP","HS31","HS31a",-7.7567,37.65905,1.001357423,0.114171787,8.994657171,0.932256718,0.791708061,1478.023,0,0,0.114171787,0.791708061,0,0,0,4.30612244897959,79.265306122449,16.4285714285714,15274489.7959184,2444536.73100606,3.75,78.1666666666667,18.0833333333333,14407500,2363302.77366232,4,81.5,14.5,14265000,2345380.80300644,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"73","GVNP","CT04","CT04a",-7.8001,37.69718,1.619762971,0.028958444,9.842010811,1.666081473,1.569782892,0,0,0,0.028958444,1.569782892,142.857142857143,0,0,2.20833333333333,83.8958333333333,13.8958333333333,14221250,4902322.05976831,2.08333333333333,86.3333333333333,11.5833333333333,14699166.6666667,4811495.36772209,2,86.5,11.5,14500000,6958091.51276411,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"74","GVNP","CT06","CT06a",-7.75398,37.69723,1.176267774,3.095736555,7.297974602,2.117913997,0.688357054,2439.4,0,0,1.176267774,0.688357054,19.4444444444444,0,5.55555555555556,5.40425531914894,83.1914893617021,11.4042553191489,15660425.5319149,5490003.36221728,9.07692307692308,83.3846153846154,7.53846153846154,18126923.0769231,5100974.37869446,13.5,80.5,6,19150000,4408971.28339228,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"75","GVNP","CT07","CT07a",-7.81127,37.6909,1.420795784,0.697681019,9.547014096,1.623398059,1.553719373,0,0,0,0.697681019,1.553719373,371.428571428571,0,28.5714285714286,1.95744680851064,79.2978723404255,18.7446808510638,13846595.7446809,3790228.95418265,1.71428571428571,78.5,19.7857142857143,13764285.7142857,3456616.65859693,2,80,18,14270000,2585831.31915272,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"76","GVNP","HS17","HS17a",-7.71838,37.67863,1.497212063,1.378801919,4.238143885,2.82585329,0.38958088,1532.989,534.183,0,1.378801919,0.38958088,0,0,0,4.58,78.42,17,16106200,2115523.55957364,4.07692307692308,79.5384615384615,16.3846153846154,16692307.6923077,1639055.37270493,4,79,17,17040000,2208038.97409242,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"77","GVNP","HS22","HS22a",-7.75243,37.6702,2.31001369,0.955556214,8.140072411,1.574542243,1.365457535,0,0,0,0.955556214,1.365457535,0,0,0,8.69387755102041,77.6530612244898,13.6530612244898,16692040.8163265,3612457.81829531,13.2727272727273,79,7.72727272727273,18873636.3636364,3997226.93132325,17.5,74.5,8,19680000,3290512.03377901,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"78","GVNP","HS23","HS23a",-7.73062,37.67143,2.696440205,1.380447515,5.787694923,1.815584017,1.56157715,0,0,0,1.380447515,1.56157715,0,0,0,6.78723404255319,78.6595744680851,14.5531914893617,16524468.0851064,2443175.91149931,5.09090909090909,75.2727272727273,19.6363636363636,16076363.6363636,2054237.54620421,4.5,78,17.5,15970000,2432629.89261508,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"79","GVNP","HS26","HS26a",-7.76467,37.66438,1.341779979,0.14245262,9.630029125,1.158563937,1.078058505,0,0,0,0.14245262,1.078058505,0,0,0,4.60416666666667,79.2083333333333,16.1875,14832500,2918371.08082298,4.09090909090909,78.3636363636364,17.5454545454545,14830000,2710596.30399518,4.5,78,17.5,14690000,2396136.79237596,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"80","GVNP","CT02","CT02a",-7.80602,37.70472,0.796627381,0.058876776,8.965539781,0.735751572,0.638242314,1097.043,0,0,0.058876776,0.638242314,17.1428571428571,0,0,2.18,85.04,12.78,14152200,6694049.3523062,2.45454545454545,81.4545454545455,16.0909090909091,14986363.6363636,6438239.64877224,2.5,78.5,19,15705000,4873774.48983617,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"81","GVNP","CT03","CT03a",-7.81927,37.69862,0.392892124,1.203684291,9.225067789,1.06124338,0.990281432,107.877,0,0,0.392892124,0.990281432,77.1428571428572,0,0,1.68627450980392,76.6470588235294,21.6666666666667,14287254.9019608,3797655.51784047,1.83333333333333,77.4166666666667,20.75,15228333.3333333,3598234.86926336,2,78,20,15430000,3743921.74063508,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"82","GVNP","HS28","HS28a",-7.71822,37.66197,1.874423232,0.34602106,5.086910614,3.551859948,2.092635551,0,0,0,0.34602106,2.092635551,0,0,0,6.46808510638298,74.3191489361702,19.2127659574468,15690638.2978723,1589277.75459434,6.83333333333333,74,19.1666666666667,15939166.6666667,1333681.62407027,7,73.5,19.5,16490000,1355563.63840942,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"83","GVNP","HS27","HS27a",-7.74005,37.66155,2.661543594,0.16376969,7.18875725,2.231092515,1.875495045,0,0,0,0.16376969,1.875495045,0,0,0,10.4166666666667,76.125,13.4583333333333,18221875,2871099.55912951,12.4285714285714,75.5,12.0714285714286,19447142.8571429,3293129.16791208,13,74,13,19190000,3150192.23399321,48.2726666666667,8.43225900177502,15,2.26757369614512,0.711512419854659,1.03570840100746,0.476790968481943
"84","MNP","M50N","M50Na",-6.10184,39.83833,2.397682921,3.424946304,0.115695831,4.354181723,3.471497203,0,0,0,0.115695831,3.471497203,0,0,0,20.3695652173913,70.7608695652174,8.8695652173913,24201304.3478261,1616964.20642327,20.3571428571429,69.7142857142857,9.92857142857143,23027142.8571429,1313300.45777942,18,74,8,23210000,2132116.02639256,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"85","MNP","M05N","M05Na",-6.16344,39.85364,1.029809162,7.385800614,2.140027309,3.751214311,1.889983816,0,0,0,1.029809162,1.889983816,0,0,0,19.9387755102041,68.0408163265306,12.0204081632653,23906734.6938776,1038953.71551885,19,68.4166666666667,12.5833333333333,25035833.3333333,952983.962951095,17,74,9,24750000,2862293.66068543,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"86","MNP","M03N","M03Na",-6.07409,39.87221,2.87528445,4.792908406,0.889107509,5.694892931,2.406091818,0,0,0,0.889107509,2.406091818,9.52380952380952,0,0,16.4791666666667,70.4791666666667,13.0416666666667,22421250,2375251.40096485,11.4545454545455,70.8181818181818,17.7272727272727,19363636.3636364,3305961.25868007,10,73.5,16.5,20200000,4103378.94301757,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"87","MNP","M04N","M04Na",-6.05149,39.87071,1.425549372,4.056476029,0.403315001,3.586430061,0.50643617,1630.079,133.275,0,0.403315001,0.50643617,1.72413793103448,0,0,11.2340425531915,68.4893617021277,20.2765957446809,21686595.7446809,1882310.50904791,7.72727272727273,62.6363636363636,29.6363636363636,19930000,1483611.0490017,5,52.5,42.5,17815000,2270479.63606322,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"88","MNP","M55N","M55Na",-6.05181,39.84784,0.361701251,1.510398753,0.252756088,2.488471716,1.764051541,0,0,0,0.252756088,1.764051541,0,0,0,12.4042553191489,71.9574468085106,15.6382978723404,19659361.7021277,1689994.97787722,13.7272727272727,71.2727272727273,15,19490000,2135279.63042123,16,74,10,19915000,2016427.8439855,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"89","MNP","M07N","M07Na",-6.13216,39.86322,0.727782566,7.406978089,2.093396798,3.853529064,3.536495561,0,0,0,0.727782566,3.536495561,0,0,0,27.25,67.4166666666667,5.33333333333333,26841875,1072910.19134598,35.6,60.5,3.9,30537000,1032487.38222045,39,57.5,3.5,33135000,2015305.15334803,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"90","MNP","M53N","M53Na",-6.09375,39.83057,1.169106034,2.210333552,0.13354214,5.143550117,3.758948254,0,0,0,0.13354214,3.758948254,0,0,0,15.82,75.02,9.16,22449600,1652051.57741653,15.5833333333333,74.1666666666667,10.25,21550833.3333333,1768371.70953576,17,74,9,22870000,967302.951510022,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"91","MNP","M06N","M06Na",-6.15603,39.86286,1.657389221,8.146288149,2.360074457,4.124124867,3.062222814,0,0,0,1.657389221,3.062222814,0,0,0,22.4318181818182,71.3181818181818,6.25,26297954.5454545,1450677.40748906,23.1818181818182,70.5454545454545,6.27272727272727,25551818.1818182,1287559.92487609,20.6666666666667,73,6.33333333333333,26010000,987531.215321606,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"92","MNP","M01N","M01Na",-6.08961,39.87487,4.25930162,5.993333445,1.36134663,7.083534561,3.619679834,0,0,0,1.36134663,3.619679834,0,0,0,28.4255319148936,65.5531914893617,6.02127659574468,25999787.2340426,771356.352768674,31.2727272727273,63.4545454545455,5.27272727272727,26600909.0909091,1309061.71053296,31,64,5,26665000,1835699.98759178,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"93","MNP","M02N","M02Na",-6.10282,39.87129,3.415437964,6.695977167,2.375136943,6.223370138,5.120018587,0,0,0,2.375136943,5.120018587,0,0,3.2258064516129,25.5217391304348,69.0869565217391,5.39130434782609,25928913.0434783,938070.914870167,27.8181818181818,67.3636363636364,4.81818181818182,25276363.6363636,1231985.26579385,27.5,67,5.5,24990000,1596793.87976171,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"94","MNP","M24N","M24Na",-6.11893,39.8384,2.136990142,4.470025337,0.494405466,2.540587522,2.026271268,0,0,0,0.494405466,2.026271268,0,0,0,23.9130434782609,68.5434782608696,7.54347826086957,26981739.1304348,1502542.06855228,27.5454545454545,66.0909090909091,6.36363636363636,28410909.0909091,634379.211096229,23,71,6,27120000,2106375.90293006,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"95","MNP","M31N","M31Na",-6.08766,39.80916,0.027467262,0.232658273,0.470888465,6.244700952,3.896673288,0,0,0,0.027467262,3.896673288,0,0,0,35.78,89.5,34.72,19841600,1764897.62812968,59.6666666666667,100.833333333333,64.5,15906666.6666667,1539476.03369891,6,67,27,13690000,4950883.75949183,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"96","MNP","M11N","M11Na",-6.04026,39.8648,0.825266205,3.378038515,0.488631057,2.298622143,0.358864304,2162.603,533.753,0,0.488631057,0.358864304,0,0,0,7.02127659574468,65.468085106383,27.5106382978723,17657659.5744681,1961068.35554397,7,63.75,29.25,16185833.3333333,1889364.88589894,6.5,62.5,31,15170000,1788973.36325739,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"97","MNP","M32N","M32Na",-6.09226,39.82028,0.962251045,1.208392652,0.340388853,5.406150726,3.536410341,0,0,0,0.340388853,3.536410341,0,0,0,11.0869565217391,80.8260869565217,8.08695652173913,20741086.9565217,2435043.70203347,7.61538461538461,83.0769230769231,9.30769230769231,18653076.9230769,2292436.87612816,5.5,84,10.5,16845000,1893417.87516649,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"98","MNP","M12N","M12Na",-6.14541,39.85559,1.680602771,7.085802074,1.294544234,2.968633464,2.379234244,0,0,0,1.294544234,2.379234244,0,0,0,26.25,68.3541666666667,5.39583333333333,26965833.3333333,1642387.099351,25.8333333333333,68.3333333333333,5.83333333333333,25777500,2489243.15822533,27,69,4,27855000,1598342.8918727,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"99","MNP","M33N","M33Na",-6.07327,39.82348,0.320242622,0.595598948,0.552975667,5.545441676,1.795726376,0,0,0,0.320242622,1.795726376,0,0,0,42.5106382978723,94.7234042553192,47.8723404255319,18395106.3829787,1602555.39642213,23.3076923076923,84.8461538461538,30.3076923076923,19010769.2307692,2498088.38485886,10.5,80.5,9,20130000,3730172.95547777,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"100","MNP","M13N","M13Na",-6.12079,39.85165,2.471120363,5.920149491,0.949729076,3.260467375,2.903355511,0,0,0,0.949729076,2.903355511,0,0,0,24.26,69.56,6.18,25231600,1346857.25095292,23.8181818181818,69.6363636363636,6.54545454545455,24647272.7272727,1553826.90582313,20.5,71.5,8,22995000,2662448.87796513,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"101","MNP","M20N","M20Na",-6.10675,39.8448,3.252737591,4.328857414,0.297652722,4.069047354,3.515417472,0,0,0,0.297652722,3.515417472,0,0,0,29.4285714285714,64.6122448979592,5.95918367346939,26221224.4897959,796497.511546266,30.9090909090909,64.1818181818182,4.90909090909091,27263636.3636364,1245326.22099361,21,73,6,26290000,3453910.82687437,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"102","MNP","M14N","M14Na",-6.09652,39.85296,3.339742984,4.615196762,1.574405973,5.494702335,4.960044241,0,0,0,1.574405973,4.960044241,0,0,0,20.530612244898,71.8163265306122,7.6530612244898,23358367.3469388,1800928.07893199,20.1818181818182,71.8181818181818,8,21486363.6363636,2070989.10373005,20,71,9,19710000,3382942.91671878,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"103","MNP","M21N","M21Na",-6.08403,39.84557,2.242472613,3.28646577,1.569928006,6.077041105,3.469108838,0,0,0,1.569928006,3.469108838,0,0,1.63934426229508,22.9574468085106,70.7872340425532,6.25531914893617,24818085.106383,1143800.27780169,24.3333333333333,70.0833333333333,5.58333333333333,26087500,1254407.53808519,23.5,70.5,6,26360000,2252253.1927926,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"104","MNP","M15N","M15Na",-6.07614,39.85926,2.032480663,3.698474496,0.037631565,5.366684048,3.502474936,0,0,0,0.037631565,3.502474936,0,0,0,20.2040816326531,71.4285714285714,8.36734693877551,22431224.4897959,1829727.33537025,19.9166666666667,71.5833333333333,8.5,22762500,1747491.36219805,26,67,7,24140000,1892122.55886816,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"105","MNP","M22N","M22Na",-6.0626,39.84512,0.251822742,1.534892274,0.629337501,3.695890864,1.756592225,0,0,0,0.251822742,1.756592225,0,0,0,18.1764705882353,70.9607843137255,10.8627450980392,21252156.8627451,1512436.37890913,18.75,72.5,8.75,22067500,1285679.74827461,18,75,7,23950000,1065783.48853998,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"106","MNP","M16N","M16Na",-6.05073,39.85597,0.534205517,2.420640755,0.247387678,2.560722254,1.596765142,0,0,0,0.247387678,1.596765142,0,0,0,10.6041666666667,70.7916666666667,18.6041666666667,19833750,2103506.60800322,6.66666666666667,66.3333333333333,27,17555000,2175189.16801888,5,60,35,17720000,2292324.1481082,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"107","MNP","M47N","M47Na",-6.06132,39.8567,0.705209863,2.650584844,0.159050043,3.700550035,2.231661119,0,0,0,0.159050043,2.231661119,0,0,0,17.0408163265306,72.6530612244898,10.3061224489796,21935918.3673469,1942600.18052656,18.1666666666667,73.6666666666667,8.16666666666667,23134166.6666667,2218322.49837352,17,74,9,22285000,2027150.77825449,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"108","MNP","M17N","M17Na",-6.02856,39.85521,0.571032733,1.770464371,0.400492588,0.89759833,0.160905903,4173.85,1671.196,418.016,0.400492588,0.160905903,33.3333333333333,0,0,4.6734693877551,67.3673469387755,27.9591836734694,16525714.2857143,2233810.78389843,5.27272727272727,69.1818181818182,25.5454545454545,16916363.6363636,2016946.69412509,8,72,20,18010000,1675346.56447886,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"109","MNP","M49N","M49Na",-6.07001,39.84717,1.077145513,2.233931717,0.893522985,4.513561892,2.388138971,0,0,0,0.893522985,2.388138971,0,0,0,21.9111111111111,71.2666666666667,6.82222222222222,23653111.1111111,1487893.95354965,22,71.8181818181818,6.18181818181818,23504545.4545455,955897.827471983,24,72,4,24795000,2874597.55637395,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"110","MNP","M18N","M18Na",-6.15728,39.84491,0.050564096,6.246534198,1.152799483,2.583170927,1.076531658,0,0,0,0.050564096,1.076531658,0,0,0,32,62.9583333333333,5.04166666666667,27865833.3333333,804710.601370422,30.6153846153846,64.3846153846154,5,28541538.4615385,615124.27719698,25,68,7,26950000,2280230.86063183,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"111","MNP","M41N","M41Na",-6.08407,39.87249,3.620179231,5.403089925,0.857563148,6.699205112,3.225109158,0,0,0,0.857563148,3.225109158,0,0,0,25.875,66.0625,8.0625,24961250,1358212.81649099,22.1818181818182,69.0909090909091,8.72727272727273,24393636.3636364,2459421.83960458,24,69,7,26895000,2460520.77820936,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"112","MNP","M19N","M19Na",-6.12345,39.8453,2.904307921,5.274543076,0.216801378,2.543162111,2.153101035,0,0,0,0.216801378,2.153101035,3.44827586206897,0,0,29.1063829787234,65.8723404255319,5.02127659574468,27296595.7446809,771677.21151834,28.1818181818182,66.9090909090909,4.90909090909091,27619090.9090909,629594.316741419,25.5,68.5,6,26355000,1294722.46060691,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"113","MNP","M42N","M42Na",-6.06161,39.87313,2.340733477,4.431221156,1.240057186,4.597729222,1.360343497,0,0,0,1.240057186,1.360343497,3.2258064516129,0,0,11.7333333333333,69.3333333333333,18.9333333333333,22699333.3333333,1823027.34057921,9.66666666666667,64.0833333333333,26.25,23060833.3333333,1770614.48538754,5.33333333333333,69,25.6666666666667,20296666.6666667,2727120.47975719,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"114","MNP","M27N","M27Na",-6.02911,39.87222,0.974950687,3.574104655,1.349582283,2.785833803,0.742275295,928.631,0,0,0.974950687,0.742275295,3.44827586206897,0,0,7.33333333333333,61.1111111111111,31.5555555555556,17347333.3333333,2229593.59390099,9,64.2307692307692,26.7692307692308,20998461.5384615,2189395.7756857,4,56,40,15665000,2615763.51186417,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"115","MNP","M43N","M43Na",-6.09533,39.86333,4.171262145,5.483064818,1.44579951,6.233397594,4.837701899,0,0,0,1.44579951,4.837701899,0,0,0,21.72,71.08,7.2,24262000,1962493.68774639,20.6666666666667,72.5,6.83333333333333,25332500,1529401.77574981,23,73,4,28060000,2819937.94257959,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"116","MNP","M28N","M28Na",-6.10537,39.82928,2.060589702,2.975371933,0.215604225,3.848621192,2.59604859,0,0,0,0.215604225,2.59604859,0,0,0,10.4893617021277,79.7234042553192,9.78723404255319,20783829.787234,2692146.81814872,10.6666666666667,80.0833333333333,9.25,20906666.6666667,2735717.07893137,9.5,80,10.5,20180000,2985525.49813262,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"117","MNP","M08N","M08Na",-6.10925,39.86225,2.82839035,6.133915418,2.221578448,4.997338133,4.612576102,0,0,0,2.221578448,4.612576102,0,0,0,24.6590909090909,69.2954545454545,6.04545454545455,25476363.6363636,1894082.41467565,27.8181818181818,67.8181818181818,4.36363636363636,28574545.4545455,1424806.89168891,27.3333333333333,68,4.66666666666667,28270000,1489243.8424322,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
"118","MNP","M29N","M29Na",-6.08319,39.82898,0.424368046,1.581855364,0.191330658,6.31534763,2.822778978,0,0,0,0.191330658,2.822778978,0,0,0,15.6595744680851,74.5531914893617,9.78723404255319,23328085.106383,1535829.01261768,12,77.0909090909091,10.9090909090909,23164545.4545455,2111384.67549944,14,77.5,8.5,25580000,2080168.42934519,0.859166666666667,0.358883914576029,12,0.294235341195302,0.161646957496775,0.294235341195302,0.161646957496775
