"","study.area","station.season","station","season","utm_x","utm_y","dst.waterbodies","dst_rivers","dst_streams","dst_settlement","dst_roads","roads500m","dst.water","dst.human","rabbit.ts","lynx.ts","rodent.ts","TC500nb","nTC500nb","nV500nb","EVI500nb","TC500b","nTC500b","nV500b","EVI500b","rbbt.ha.nb","rbbt.se.nb","rbbt.ha.b","rbbt.se.b","rdt.ha.nb","rdt.se.nb","rdt.ha.b","rdt.se.b"
"23","CNP","C27a","C27","nonbreeding",-4.4176,39.35067,5.374735593,9.086553294,3.226088056,11.66572352,5.896472284,0,3.226088056,5.896472284,0,0,3.33333333333333,17.4166666666667,63.1666666666667,19.4166666666667,28852500,26.5,67.6666666666667,5.83333333333333,28580000,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"24","CNP","C27w","C27","breeding",-4.4176,39.35067,5.374735593,9.086553294,3.226088056,11.66572352,5.896472284,0,3.226088056,5.896472284,0,0,0,17.4166666666667,63.1666666666667,19.4166666666667,28852500,26.5,67.6666666666667,5.83333333333333,28580000,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"25","CNP","C28a","C28","nonbreeding",-4.36503,39.34872,7.214291305,8.837565889,5.975971143,10.11212709,7.072265958,0,5.975971143,7.072265958,20,0,0,22.0833333333333,61.4166666666667,16.5,29009166.6666667,33,62.1666666666667,4.83333333333333,28620833.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"26","CNP","C28w","C28","breeding",-4.36503,39.34872,7.214291305,8.837565889,5.975971143,10.11212709,7.072265958,0,5.975971143,7.072265958,7.14285714285714,0,28.5714285714286,22.0833333333333,61.4166666666667,16.5,29009166.6666667,33,62.1666666666667,4.83333333333333,28620833.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"27","CNP","C30a","C30","nonbreeding",-4.52023,39.34577,5.328390891,11.12776516,0.056127944,10.68218948,1.199460091,0,0.056127944,1.199460091,31.25,0,0,24.5,61.75,13.75,27391666.6666667,37.6666666666667,57.5,4.83333333333333,26193333.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"28","CNP","C30w","C30","breeding",-4.52023,39.34577,5.328390891,11.12776516,0.056127944,10.68218948,1.199460091,0,0.056127944,1.199460091,6.89655172413793,0,6.89655172413793,24.5,61.75,13.75,27391666.6666667,37.6666666666667,57.5,4.83333333333333,26193333.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"29","CNP","C32a","C32","nonbreeding",-4.49622,39.34308,5.422937448,11.79379736,0.507190362,9.498063707,2.776915347,0,0.507190362,2.776915347,39.3939393939394,0,106.060606060606,26.6923076923077,61.7692307692308,11.5384615384615,30331538.4615385,38.2307692307692,58.3846153846154,3.38461538461538,29297692.3076923,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"30","CNP","C32w","C32","breeding",-4.49622,39.34308,5.422937448,11.79379736,0.507190362,9.498063707,2.776915347,0,0.507190362,2.776915347,3.44827586206897,0,13.7931034482759,26.6923076923077,61.7692307692308,11.5384615384615,30331538.4615385,38.2307692307692,58.3846153846154,3.38461538461538,29297692.3076923,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"31","CNP","C34a","C34","nonbreeding",-4.47455,39.34522,6.910676283,10.39108216,0.964239376,9.511961936,4.128909793,0,0.964239376,4.128909793,0,0,3.44827586206897,18.0833333333333,63.0833333333333,18.8333333333333,26784166.6666667,26.75,66.4166666666667,6.83333333333333,27708333.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"32","CNP","C34w","C34","breeding",-4.47455,39.34522,6.910676283,10.39108216,0.964239376,9.511961936,4.128909793,0,0.964239376,4.128909793,0,0,10.7142857142857,18.0833333333333,63.0833333333333,18.8333333333333,26784166.6666667,26.75,66.4166666666667,6.83333333333333,27708333.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"33","CNP","C36a","C36","nonbreeding",-4.45093,39.34437,6.273640218,9.699877316,0.169208294,9.867010023,6.40845248,0,0.169208294,6.40845248,0,0,10.3448275862069,11.9090909090909,66.3636363636364,21.7272727272727,24650000,16.4545454545455,69.8181818181818,13.7272727272727,29187272.7272727,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"34","CNP","C36w","C36","breeding",-4.45093,39.34437,6.273640218,9.699877316,0.169208294,9.867010023,6.40845248,0,0.169208294,6.40845248,0,0,3.57142857142857,11.9090909090909,66.3636363636364,21.7272727272727,24650000,16.4545454545455,69.8181818181818,13.7272727272727,29187272.7272727,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"35","CNP","C38a","C38","nonbreeding",-4.42737,39.34398,4.929529903,9.646167218,1.943271013,10.90719663,5.292588518,0,1.943271013,5.292588518,0,0,0,2.08333333333333,77,20.9166666666667,26840000,3.66666666666667,89.0833333333333,7.25,35988333.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"36","CNP","C38w","C38","breeding",-4.42737,39.34398,4.929529903,9.646167218,1.943271013,10.90719663,5.292588518,0,1.943271013,5.292588518,0,0,0,2.08333333333333,77,20.9166666666667,26840000,3.66666666666667,89.0833333333333,7.25,35988333.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"37","CNP","C40a","C40","nonbreeding",-4.40265,39.34525,4.805127376,10.08607256,3.526480962,10.42436585,5.509129309,0,3.526480962,5.509129309,0,0,0,14,66.6363636363636,19.3636363636364,27492727.2727273,20.8181818181818,67.2727272727273,11.9090909090909,31397272.7272727,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"38","CNP","C40w","C40","breeding",-4.40265,39.34525,4.805127376,10.08607256,3.526480962,10.42436585,5.509129309,0,3.526480962,5.509129309,0,0,0,14,66.6363636363636,19.3636363636364,27492727.2727273,20.8181818181818,67.2727272727273,11.9090909090909,31397272.7272727,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"39","CNP","C42a","C42","nonbreeding",-4.38,39.34517,5.82688993,9.365523686,4.612844825,9.788850213,6.659121881,0,4.612844825,6.659121881,3.33333333333333,0,0,21.75,58,20.25,29287500,30.25,64.75,5,31912500,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"40","CNP","C42w","C42","breeding",-4.38,39.34517,5.82688993,9.365523686,4.612844825,9.788850213,6.659121881,0,4.612844825,6.659121881,4.76190476190476,0,4.76190476190476,21.75,58,20.25,29287500,30.25,64.75,5,31912500,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"41","CNP","C44a","C44","nonbreeding",-4.36232,39.3426,6.979676788,9.52399578,5.743322668,9.449493728,6.444618547,0,5.743322668,6.444618547,0,0,0,16.6363636363636,60.3636363636364,23,30385454.5454545,25.5454545454545,68.1818181818182,6.27272727272727,30570000,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"42","CNP","C44w","C44","breeding",-4.36232,39.3426,6.979676788,9.52399578,5.743322668,9.449493728,6.444618547,0,5.743322668,6.444618547,0,0,3.57142857142857,16.6363636363636,60.3636363636364,23,30385454.5454545,25.5454545454545,68.1818181818182,6.27272727272727,30570000,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"43","CNP","C45a","C45","nonbreeding",-4.48492,39.33557,5.346400305,11.86216664,0.365316254,8.471636263,4.173577624,0,0.365316254,4.173577624,0,0,10.7142857142857,33.4166666666667,55,11.5833333333333,3e+07,43.4166666666667,53.0833333333333,3.5,32429166.6666667,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"44","CNP","C45w","C45","breeding",-4.48492,39.33557,5.346400305,11.86216664,0.365316254,8.471636263,4.173577624,0,0.365316254,4.173577624,0,0,13.7931034482759,33.4166666666667,55,11.5833333333333,3e+07,43.4166666666667,53.0833333333333,3.5,32429166.6666667,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"45","CNP","C47a","C47","nonbreeding",-4.46048,39.33773,6.285798033,10.65071382,0.753019363,8.878033963,5.882593018,0,0.753019363,5.882593018,0,0,0,3.75,74.5,21.75,19774166.6666667,7.25,74.25,18.5,30973333.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"46","CNP","C47w","C47","breeding",-4.46048,39.33773,6.285798033,10.65071382,0.753019363,8.878033963,5.882593018,0,0.753019363,5.882593018,0,0,0,3.75,74.5,21.75,19774166.6666667,7.25,74.25,18.5,30973333.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"47","CNP","C49a","C49","nonbreeding",-4.43803,39.33547,4.61867474,10.54872357,0.546310873,9.500731265,4.811073888,0,0.546310873,4.811073888,0,0,13.3333333333333,9.41666666666667,70.5833333333333,20,24949166.6666667,15.0833333333333,76.1666666666667,8.75,30880833.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"48","CNP","C49w","C49","breeding",-4.43803,39.33547,4.61867474,10.54872357,0.546310873,9.500731265,4.811073888,0,0.546310873,4.811073888,0,0,0,9.41666666666667,70.5833333333333,20,24949166.6666667,15.0833333333333,76.1666666666667,8.75,30880833.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"49","CNP","C51a","C51","nonbreeding",-4.41208,39.33837,3.95471926,10.56294825,2.437500263,10.16828317,4.551399493,0,2.437500263,4.551399493,0,0,0,2,78.2857142857143,19.7142857142857,24653571.4285714,3.5,78.3571428571429,18.1428571428571,34246428.5714286,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"50","CNP","C51w","C51","breeding",-4.41208,39.33837,3.95471926,10.56294825,2.437500263,10.16828317,4.551399493,0,2.437500263,4.551399493,0,0,0,2,78.2857142857143,19.7142857142857,24653571.4285714,3.5,78.3571428571429,18.1428571428571,34246428.5714286,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"51","CNP","C53a","C53","nonbreeding",-4.39173,39.3375,4.402579681,10.48860314,3.195479674,9.216662523,5.212331596,0,3.195479674,5.212331596,0,0,0,8.16666666666667,70.1666666666667,21.6666666666667,24574166.6666667,11.25,70.75,18,27259166.6666667,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"52","CNP","C53w","C53","breeding",-4.39173,39.3375,4.402579681,10.48860314,3.195479674,9.216662523,5.212331596,0,3.195479674,5.212331596,0,0,25,8.16666666666667,70.1666666666667,21.6666666666667,24574166.6666667,11.25,70.75,18,27259166.6666667,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"53","CNP","C55a","C55","nonbreeding",-4.36862,39.33853,6.151094403,9.977054219,4.914123677,8.969244638,6.844151808,0,4.914123677,6.844151808,0,0,0,3.84615384615385,75.2307692307692,20.9230769230769,29453076.9230769,7.30769230769231,81.2307692307692,11.4615384615385,33443846.1538462,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"54","CNP","C55w","C55","breeding",-4.36862,39.33853,6.151094403,9.977054219,4.914123677,8.969244638,6.844151808,0,4.914123677,6.844151808,3.57142857142857,0,3.57142857142857,3.84615384615385,75.2307692307692,20.9230769230769,29453076.9230769,7.30769230769231,81.2307692307692,11.4615384615385,33443846.1538462,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"55","CNP","C57a","C57","nonbreeding",-4.34733,39.33777,8.06118732,8.393353588,6.460724514,9.199122941,4.761384445,0,6.460724514,4.761384445,0,0,13.3333333333333,16.9166666666667,61.25,21.8333333333333,29592500,22.3333333333333,69,8.66666666666667,28475000,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"56","CNP","C57w","C57","breeding",-4.34733,39.33777,8.06118732,8.393353588,6.460724514,9.199122941,4.761384445,0,6.460724514,4.761384445,0,0,25,16.9166666666667,61.25,21.8333333333333,29592500,22.3333333333333,69,8.66666666666667,28475000,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"57","CNP","C60a","C60","nonbreeding",-4.44865,39.32602,4.672262538,11.68409602,0.391769249,8.040398713,4.568314051,0,0.391769249,4.568314051,0,0,0,27,60.6923076923077,12.3076923076923,28423846.1538462,37.3846153846154,55.4615384615385,7.15384615384615,27165384.6153846,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"58","CNP","C60w","C60","breeding",-4.44865,39.32602,4.672262538,11.68409602,0.391769249,8.040398713,4.568314051,0,0.391769249,4.568314051,0,0,0,27,60.6923076923077,12.3076923076923,28423846.1538462,37.3846153846154,55.4615384615385,7.15384615384615,27165384.6153846,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"59","CNP","C62a","C62","nonbreeding",-4.42545,39.32577,2.991426147,11.6846032,0.633569666,9.35563876,3.275870089,0,0.633569666,3.275870089,0,0,0,2,80.8461538461538,17.1538461538462,26363846.1538462,6,82.0769230769231,11.9230769230769,36807692.3076923,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"60","CNP","C62w","C62","breeding",-4.42545,39.32577,2.991426147,11.6846032,0.633569666,9.35563876,3.275870089,0,0.633569666,3.275870089,0,0,0,2,80.8461538461538,17.1538461538462,26363846.1538462,6,82.0769230769231,11.9230769230769,36807692.3076923,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"61","CNP","C64a","C64","nonbreeding",-4.40347,39.32597,2.699000927,11.57188305,1.462842242,8.500469369,3.459841238,0,1.462842242,3.459841238,0,0,0,3.21428571428571,84.2142857142857,12.5714285714286,27827142.8571429,5.28571428571429,85.2142857142857,9.5,37980714.2857143,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"62","CNP","C64w","C64","breeding",-4.40347,39.32597,2.699000927,11.57188305,1.462842242,8.500469369,3.459841238,0,1.462842242,3.459841238,0,0,3.57142857142857,3.21428571428571,84.2142857142857,12.5714285714286,27827142.8571429,5.28571428571429,85.2142857142857,9.5,37980714.2857143,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"63","CNP","C66a","C66","nonbreeding",-4.38242,39.32773,4.202331296,10.5248453,2.96520432,7.914563987,5.048622719,0,2.96520432,5.048622719,0,0,0,2.75,87.4166666666667,9.83333333333333,30444166.6666667,5.41666666666667,88,6.58333333333333,39985833.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"64","CNP","C66w","C66","breeding",-4.38242,39.32773,4.202331296,10.5248453,2.96520432,7.914563987,5.048622719,0,2.96520432,5.048622719,0,0,10.7142857142857,2.75,87.4166666666667,9.83333333333333,30444166.6666667,5.41666666666667,88,6.58333333333333,39985833.3333333,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"65","CNP","C68w","C68","breeding",-4.35713,39.32817,6.601648454,9.389734087,4.933504896,7.922269141,5.216968787,0,4.933504896,5.216968787,0,0,0,4,79,17,31440000,7,85.25,7.75,38407500,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"66","CNP","C71a","C71","nonbreeding",-4.41595,39.31822,1.800216229,11.81946259,0.304885598,8.521038153,2.283102144,0,0.304885598,2.283102144,0,0,0,4,82.3333333333333,13.6666666666667,28319166.6666667,7.83333333333333,81.25,10.9166666666667,37775000,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"67","CNP","C71w","C71","breeding",-4.41595,39.31822,1.800216229,11.81946259,0.304885598,8.521038153,2.283102144,0,0.304885598,2.283102144,0,0,3.57142857142857,4,82.3333333333333,13.6666666666667,28319166.6666667,7.83333333333333,81.25,10.9166666666667,37775000,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"68","CNP","C73a","C73","nonbreeding",-4.39402,39.31692,2.438524058,10.13892348,1.201680353,7.140887077,3.284426087,0,1.201680353,3.284426087,0,0,0,3.36363636363636,88.2727272727273,8.36363636363636,28335454.5454545,6.09090909090909,86,7.90909090909091,39470909.0909091,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"69","CNP","C73w","C73","breeding",-4.39402,39.31692,2.438524058,10.13892348,1.201680353,7.140887077,3.284426087,0,1.201680353,3.284426087,0,0,164.516129032258,3.36363636363636,88.2727272727273,8.36363636363636,28335454.5454545,6.09090909090909,86,7.90909090909091,39470909.0909091,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"70","CNP","C79a","C79","nonbreeding",-4.40242,39.30968,1.204014427,10.0939718,0.028119277,6.870011555,2.049891301,0,0.028119277,2.049891301,0,0,0,3.30769230769231,85.2307692307692,11.4615384615385,28660769.2307692,7,84.1538461538462,8.84615384615385,39046923.0769231,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"71","CNP","C79w","C79","breeding",-4.40242,39.30968,1.204014427,10.0939718,0.028119277,6.870011555,2.049891301,0,0.028119277,2.049891301,0,0,0,3.30769230769231,85.2307692307692,11.4615384615385,28660769.2307692,7,84.1538461538462,8.84615384615385,39046923.0769231,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"72","CNP","C81a","C81","nonbreeding",-4.50362,39.32937,3.701028562,13.51900992,1.091806323,8.267731777,3.586693384,0,1.091806323,3.586693384,21.875,0,0,32.3636363636364,54.2727272727273,13.3636363636364,32575454.5454545,39.2727272727273,56.3636363636364,4.36363636363636,28897272.7272727,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"73","CNP","C81w","C81","breeding",-4.50362,39.32937,3.701028562,13.51900992,1.091806323,8.267731777,3.586693384,0,1.091806323,3.586693384,3.33333333333333,0,0,32.3636363636364,54.2727272727273,13.3636363636364,32575454.5454545,39.2727272727273,56.3636363636364,4.36363636363636,28897272.7272727,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"74","CNP","C82a","C82","nonbreeding",-4.46512,39.31442,4.018538265,13.29242721,1.669297512,6.232833241,4.517338362,0,1.669297512,4.517338362,0,0,0,36.9090909090909,51.0909090909091,12,33500909.0909091,45.8181818181818,49.8181818181818,4.36363636363636,33371818.1818182,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"75","CNP","C82w","C82","breeding",-4.46512,39.31442,4.018538265,13.29242721,1.669297512,6.232833241,4.517338362,0,1.669297512,4.517338362,0,0,0,36.9090909090909,51.0909090909091,12,33500909.0909091,45.8181818181818,49.8181818181818,4.36363636363636,33371818.1818182,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"76","CNP","C86a","C86","nonbreeding",-4.41865,39.36092,6.521079821,7.949676216,2.845874394,11.30127574,7.040471196,0,2.845874394,7.040471196,0,0,0,32,58.8333333333333,9.16666666666667,32955833.3333333,40.9166666666667,54.9166666666667,4.16666666666667,32540000,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
"77","CNP","C86w","C86","breeding",-4.41865,39.36092,6.521079821,7.949676216,2.845874394,11.30127574,7.040471196,0,2.845874394,7.040471196,0,0,0,32,58.8333333333333,9.16666666666667,32955833.3333333,40.9166666666667,54.9166666666667,4.16666666666667,32540000,1.792,0.919636159938628,4.67714285714286,1.84782683964273,0.713774557466161,0.206883890036136,1.91044988024427,1.13295995544231
